id,prefix,name,chi2,pval
8147,b'5-phrase_feature__noun_phrases__current_user_utterance__code_post_code',5,1.1102,0.7746
11860,b'7-syntactic_feature__root_word__next_user_utterance__they',7,1.1102,0.7746
8164,b'5-phrase_feature__noun_phrases__current_user_utterance__contemporary_restaurants',5,1.1102,0.7746
8169,b'5-phrase_feature__noun_phrases__current_user_utterance__cool',5,1.1102,0.7746
8171,b'5-phrase_feature__noun_phrases__current_user_utterance__coughing',5,1.1102,0.7746
8172,b'5-phrase_feature__noun_phrases__current_user_utterance__coughing_romsey',5,1.1102,0.7746
8205,b'5-phrase_feature__noun_phrases__current_user_utterance__east_asian_food',5,1.1102,0.7746
8212,b'5-phrase_feature__noun_phrases__current_user_utterance__else_im',5,1.1102,0.7746
8213,b'5-phrase_feature__noun_phrases__current_user_utterance__else_im_looking',5,1.1102,0.7746
8223,b'5-phrase_feature__noun_phrases__current_user_utterance__exact_address',5,1.1102,0.7746
8231,b'5-phrase_feature__noun_phrases__current_user_utterance__expensive_texmex',5,1.1102,0.7746
8232,b'5-phrase_feature__noun_phrases__current_user_utterance__expensive_texmex_restaurant',5,1.1102,0.7746
11851,b'7-syntactic_feature__root_word__next_user_utterance__telephon',7,1.1102,0.7746
8259,b'5-phrase_feature__noun_phrases__current_user_utterance__food_restaurants',5,1.1102,0.7746
8260,b'5-phrase_feature__noun_phrases__current_user_utterance__food_unitelligible',5,1.1102,0.7746
8264,b'5-phrase_feature__noun_phrases__current_user_utterance__free_anything',5,1.1102,0.7746
12080,b'7-syntactic_feature__subj_word__next_user_utterance__addresss',7,1.1102,0.7746
8293,b'5-phrase_feature__noun_phrases__current_user_utterance__great_um_whats',5,1.1102,0.7746
11946,b'7-syntactic_feature__subj_word__current_user_utterance__post',7,1.1102,0.7746
11934,b'7-syntactic_feature__subj_word__current_user_utterance__la',7,1.1102,0.7746
11717,b'7-syntactic_feature__root_word__next_user_utterance__go',7,1.1102,0.7746
11720,b'7-syntactic_feature__root_word__next_user_utterance__got',7,1.1102,0.7746
11675,b'7-syntactic_feature__root_word__next_user_utterance__clear',7,1.1102,0.7746
11721,b'7-syntactic_feature__root_word__next_user_utterance__granta',7,1.1102,0.7746
11621,b'7-syntactic_feature__root_word__next_user_utterance__add',7,1.1102,0.7746
11512,b'7-syntactic_feature__root_word__next_system_utterance__4',7,1.1102,0.7746
11514,b'7-syntactic_feature__root_word__next_system_utterance__40-42',7,1.1102,0.7746
11516,b'7-syntactic_feature__root_word__next_system_utterance__52',7,1.1102,0.7746
11525,b'7-syntactic_feature__root_word__next_system_utterance__74',7,1.1102,0.7746
11943,b'7-syntactic_feature__subj_word__current_user_utterance__one',7,1.1102,0.7746
11527,b'7-syntactic_feature__root_word__next_system_utterance__84',7,1.1102,0.7746
6961,b'2.1-user_action_words.next_user_utterance__add',2.1,1.1102,0.7746
11558,b'7-syntactic_feature__root_word__next_system_utterance__felix',7,1.1102,0.7746
11620,b'7-syntactic_feature__root_word__next_user_utterance__ad',7,1.1102,0.7746
11945,b'7-syntactic_feature__subj_word__current_user_utterance__pleas',7,1.1102,0.7746
11725,b'7-syntactic_feature__root_word__next_user_utterance__hang',7,1.1102,0.7746
11958,b'7-syntactic_feature__subj_word__current_user_utterance__some',7,1.1102,0.7746
9324,b'5-phrase_feature__noun_phrases__next_system_utterance__kymmoy_noodle_bar',5,1.1102,0.7746
11948,b'7-syntactic_feature__subj_word__current_user_utterance__pr',7,1.1102,0.7746
9320,b'5-phrase_feature__noun_phrases__next_system_utterance__kingston_street',5,1.1102,0.7746
11645,b'7-syntactic_feature__root_word__next_user_utterance__bark',7,1.1102,0.7746
11936,b'7-syntactic_feature__subj_word__current_user_utterance__name',7,1.1102,0.7746
11642,b'7-syntactic_feature__root_word__next_user_utterance__babi',7,1.1102,0.7746
9323,b'5-phrase_feature__noun_phrases__next_system_utterance__kymmoy_noodle',5,1.1102,0.7746
12084,b'7-syntactic_feature__subj_word__next_user_utterance__ani',7,1.1102,0.7746
11625,b'7-syntactic_feature__root_word__next_user_utterance__addonbook',7,1.1102,0.7746
11624,b'7-syntactic_feature__root_word__next_user_utterance__addess',7,1.1102,0.7746
9461,b'5-phrase_feature__noun_phrases__next_system_utterance__postcode_cb1_1jh',5,1.1102,0.7746
9466,b'5-phrase_feature__noun_phrases__next_system_utterance__postcode_cb1_2ad',5,1.1102,0.7746
9468,b'5-phrase_feature__noun_phrases__next_system_utterance__postcode_cb1_2bd',5,1.1102,0.7746
11508,b'7-syntactic_feature__root_word__next_system_utterance__32',7,1.1102,0.7746
11952,b'7-syntactic_feature__subj_word__current_user_utterance__rest',7,1.1102,0.7746
11641,b'7-syntactic_feature__root_word__next_user_utterance__asian',7,1.1102,0.7746
11693,b'7-syntactic_feature__root_word__next_user_utterance__dress',7,1.1102,0.7746
11635,b'7-syntactic_feature__root_word__next_user_utterance__anoth',7,1.1102,0.7746
11685,b'7-syntactic_feature__root_word__next_user_utterance__cuisin',7,1.1102,0.7746
6972,b'2.1-user_action_words.next_user_utterance__list',2.1,1.1102,0.7746
9472,b'5-phrase_feature__noun_phrases__next_system_utterance__postcode_cb1_3nl',5,1.1102,0.7746
11714,b'7-syntactic_feature__root_word__next_user_utterance__girto',7,1.1102,0.7746
4897,b'4.1-ngram.next_system_utterance__mexico serves',4.1,1.1097,0.7747
4898,b'4.1-ngram.next_system_utterance__mexico serves mexican',4.1,1.1097,0.7747
5012,b'4.1-ngram.next_system_utterance__nanna mexico serves',4.1,1.1097,0.7747
3091,b'4.1-ngram.next_system_utterance__college king college',4.1,1.1091,0.7749
3090,b'4.1-ngram.next_system_utterance__college king',4.1,1.1091,0.7749
2329,b'4.1-ngram.next_system_utterance__beef located bridge',4.1,1.1088,0.7750
4688,b'4.1-ngram.next_system_utterance__located bridge',4.1,1.1088,0.7750
4689,b'4.1-ngram.next_system_utterance__located bridge street',4.1,1.1088,0.7750
2328,b'4.1-ngram.next_system_utterance__beef located',4.1,1.1088,0.7750
2307,b'4.1-ngram.next_system_utterance__baron beef located',4.1,1.1088,0.7750
2321,b'4.1-ngram.next_system_utterance__beef bridge street',4.1,1.1086,0.7750
2320,b'4.1-ngram.next_system_utterance__beef bridge',4.1,1.1086,0.7750
2303,b'4.1-ngram.next_system_utterance__baron beef bridge',4.1,1.1086,0.7750
7777,b'4.1-ngram.next_user_utterance__thia',4.1,1.1078,0.7752
7706,b'4.1-ngram.next_user_utterance__serves',4.1,1.1076,0.7752
295,b'4.1-ngram.current_user_utterance__east asian restaurant',4.1,1.1075,0.7753
112,b'4.1-ngram.current_user_utterance__asian restaurant',4.1,1.1075,0.7753
5141,b'4.1-ngram.next_system_utterance__number 01223902124',4.1,1.1074,0.7753
6079,b'4.1-ngram.next_system_utterance__road newnham phone',4.1,1.1074,0.7753
5045,b'4.1-ngram.next_system_utterance__newnham phone',4.1,1.1074,0.7753
5436,b'4.1-ngram.next_system_utterance__phone number 01223902124',4.1,1.1074,0.7753
5046,b'4.1-ngram.next_system_utterance__newnham phone number',4.1,1.1074,0.7753
978,b'4.1-ngram.current_user_utterance__restaurant drinks snacks',4.1,1.1071,0.7754
977,b'4.1-ngram.current_user_utterance__restaurant drinks',4.1,1.1071,0.7754
3871,b'4.1-ngram.next_system_utterance__gallery churchill college',4.1,1.1063,0.7755
3870,b'4.1-ngram.next_system_utterance__gallery churchill',4.1,1.1063,0.7755
312,b'4.1-ngram.current_user_utterance__expensive expensive',4.1,1.1063,0.7755
3777,b'4.1-ngram.next_system_utterance__food serves english',4.1,1.1053,0.7758
7637,b'4.1-ngram.next_user_utterance__really',4.1,1.1043,0.7760
900,b'4.1-ngram.current_user_utterance__priced restaurant newnham',4.1,1.1039,0.7761
7344,b'4.1-ngram.next_user_utterance__kind food',4.1,1.1036,0.7762
6404,b'4.1-ngram.next_system_utterance__spanish food outstanding',4.1,1.1034,0.7763
798,b'4.1-ngram.current_user_utterance__number phone',4.1,1.1032,0.7763
799,b'4.1-ngram.current_user_utterance__number phone number',4.1,1.1032,0.7763
6505,b'4.1-ngram.next_system_utterance__street serves mediterranean',4.1,1.1031,0.7763
1998,b'4.1-ngram.next_system_utterance__andrews street serves',4.1,1.1031,0.7763
6504,b'4.1-ngram.next_system_utterance__street serves',4.1,1.1031,0.7763
1239,b'4.1-ngram.current_user_utterance__venues',4.1,1.1029,0.7764
743,b'4.1-ngram.current_user_utterance__need cheap',4.1,1.1023,0.7765
1045,b'4.1-ngram.current_user_utterance__serves',4.1,1.1020,0.7766
6692,b'4.1-ngram.next_system_utterance__trinity church trinity',4.1,1.1007,0.7769
820,b'4.1-ngram.current_user_utterance__ok area',4.1,1.0981,0.7775
710,b'4.1-ngram.current_user_utterance__mexican tex',4.1,1.0979,0.7776
4697,b'4.1-ngram.next_system_utterance__located free',4.1,1.0964,0.7779
4698,b'4.1-ngram.next_system_utterance__located free school',4.1,1.0964,0.7779
3226,b'4.1-ngram.next_system_utterance__cotto great',4.1,1.0950,0.7783
3227,b'4.1-ngram.next_system_utterance__cotto great restaurant',4.1,1.0950,0.7783
285,b'4.1-ngram.current_user_utterance__dont dont care',4.1,1.0946,0.7784
284,b'4.1-ngram.current_user_utterance__dont dont',4.1,1.0946,0.7784
7886,b'4.1-ngram.next_user_utterance__whats address type',4.1,1.0940,0.7785
269,b'4.1-ngram.current_user_utterance__does moderate',4.1,1.0923,0.7789
270,b'4.1-ngram.current_user_utterance__does moderate price',4.1,1.0923,0.7789
6613,b'4.1-ngram.next_system_utterance__tex mex french',4.1,1.0903,0.7794
4875,b'4.1-ngram.next_system_utterance__mex french',4.1,1.0903,0.7794
985,b'4.1-ngram.current_user_utterance__restaurant free',4.1,1.0890,0.7797
7885,b'4.1-ngram.next_user_utterance__whats address price',4.1,1.0875,0.7801
1175,b'4.1-ngram.current_user_utterance__uh children',4.1,1.0865,0.7803
1176,b'4.1-ngram.current_user_utterance__uh children allowed',4.1,1.0865,0.7803
4208,b'4.1-ngram.next_system_utterance__hk fusion cherry',4.1,1.0823,0.7813
3822,b'4.1-ngram.next_system_utterance__fusion cherry hinton',4.1,1.0823,0.7813
3821,b'4.1-ngram.next_system_utterance__fusion cherry',4.1,1.0823,0.7813
1109,b'4.1-ngram.current_user_utterance__tex mex restaurant',4.1,1.0822,0.7814
705,b'4.1-ngram.current_user_utterance__mex restaurant',4.1,1.0822,0.7814
3800,b'4.1-ngram.next_system_utterance__french food expensive',4.1,1.0822,0.7814
1397,b'4.1-ngram.next_system_utterance__01223361792 price',4.1,1.0793,0.7821
1398,b'4.1-ngram.next_system_utterance__01223361792 price main',4.1,1.0793,0.7821
3086,b'4.1-ngram.next_system_utterance__college hughes',4.1,1.0759,0.7829
3087,b'4.1-ngram.next_system_utterance__college hughes hall',4.1,1.0759,0.7829
3644,b'4.1-ngram.next_system_utterance__example restaurant',4.1,1.0755,0.7830
4761,b'4.1-ngram.next_system_utterance__looking example restaurant',4.1,1.0755,0.7830
6549,b'4.1-ngram.next_system_utterance__tandoori outstanding restaurant',4.1,1.0747,0.7832
7072,b'4.1-ngram.next_user_utterance__bu',4.1,1.0747,0.7832
7073,b'4.1-ngram.next_user_utterance__bu bye',4.1,1.0747,0.7832
7759,b'4.1-ngram.next_user_utterance__thank bu',4.1,1.0747,0.7832
7760,b'4.1-ngram.next_user_utterance__thank bu bye',4.1,1.0747,0.7832
7108,b'4.1-ngram.next_user_utterance__cheap restaurant romsey',4.1,1.0739,0.7834
533,b'4.1-ngram.current_user_utterance__know address phone',4.1,1.0730,0.7836
3799,b'4.1-ngram.next_system_utterance__french food doesn',4.1,1.0729,0.7836
5813,b'4.1-ngram.next_system_utterance__rainbow cafe serves',4.1,1.0719,0.7839
2548,b'4.1-ngram.next_system_utterance__cafe serves traditional',4.1,1.0719,0.7839
3883,b'4.1-ngram.next_system_utterance__gallery old',4.1,1.0713,0.7840
3884,b'4.1-ngram.next_system_utterance__gallery old schools',4.1,1.0713,0.7840
6203,b'4.1-ngram.next_system_utterance__seoul area postcode',4.1,1.0707,0.7842
6202,b'4.1-ngram.next_system_utterance__seoul area',4.1,1.0707,0.7842
4609,b'4.1-ngram.next_system_utterance__little seoul area',4.1,1.0707,0.7842
884,b'4.1-ngram.current_user_utterance__priced',4.1,1.0706,0.7842
6671,b'4.1-ngram.next_system_utterance__town serves mediterranean',4.1,1.0696,0.7844
7300,b'4.1-ngram.next_user_utterance__im looking continental',4.1,1.0693,0.7845
7812,b'4.1-ngram.next_user_utterance__uh children',4.1,1.0688,0.7846
7813,b'4.1-ngram.next_user_utterance__uh children allowed',4.1,1.0688,0.7846
5724,b'4.1-ngram.next_system_utterance__price range great',4.1,1.0685,0.7847
5839,b'4.1-ngram.next_system_utterance__range great',4.1,1.0685,0.7847
942,b'4.1-ngram.current_user_utterance__really',4.1,1.0683,0.7847
1912,b'4.1-ngram.next_system_utterance__alimentum 152',4.1,1.0683,0.7847
1913,b'4.1-ngram.next_system_utterance__alimentum 152 154',4.1,1.0683,0.7847
1778,b'4.1-ngram.next_system_utterance__84 regent street',4.1,1.0683,0.7847
1777,b'4.1-ngram.next_system_utterance__84 regent',4.1,1.0683,0.7847
1776,b'4.1-ngram.next_system_utterance__84',4.1,1.0683,0.7847
3282,b'4.1-ngram.next_system_utterance__ditton riverside area',4.1,1.0675,0.7849
1077,b'4.1-ngram.current_user_utterance__sounds good',4.1,1.0673,0.7850
5689,b'4.1-ngram.next_system_utterance__pounds 95 16',4.1,1.0667,0.7851
1809,b'4.1-ngram.next_system_utterance__95 16 pounds',4.1,1.0667,0.7851
1808,b'4.1-ngram.next_system_utterance__95 16',4.1,1.0667,0.7851
423,b'4.1-ngram.current_user_utterance__id like address',4.1,1.0661,0.7853
1209,b'4.1-ngram.current_user_utterance__um im looking',4.1,1.0658,0.7853
1208,b'4.1-ngram.current_user_utterance__um im',4.1,1.0658,0.7853
3419,b'4.1-ngram.next_system_utterance__european chinese',4.1,1.0635,0.7859
5078,b'4.1-ngram.next_system_utterance__northern european chinese',4.1,1.0635,0.7859
7474,b'4.1-ngram.next_user_utterance__need address postcode',4.1,1.0634,0.7859
4849,b'4.1-ngram.next_system_utterance__merchants 01223843436',4.1,1.0624,0.7862
6422,b'4.1-ngram.next_system_utterance__spice merchants 01223843436',4.1,1.0624,0.7862
5268,b'4.1-ngram.next_system_utterance__number spice merchants',4.1,1.0624,0.7862
5500,b'4.1-ngram.next_system_utterance__phone number spice',4.1,1.0624,0.7862
5267,b'4.1-ngram.next_system_utterance__number spice',4.1,1.0624,0.7862
8369,b'5-phrase_feature__noun_phrases__current_user_utterance__kings',5,1.0619,0.7863
7863,b'4.1-ngram.next_user_utterance__venues',4.1,1.0614,0.7864
7871,b'4.1-ngram.next_user_utterance__want know',4.1,1.0608,0.7865
3477,b'4.1-ngram.next_system_utterance__example barnwell trumpington',4.1,1.0607,0.7866
3761,b'4.1-ngram.next_system_utterance__food northern',4.1,1.0601,0.7867
2510,b'4.1-ngram.next_system_utterance__cafe food northern',4.1,1.0601,0.7867
3762,b'4.1-ngram.next_system_utterance__food northern european',4.1,1.0601,0.7867
1865,b'4.1-ngram.next_system_utterance__addenbrooke king hedges',4.1,1.0601,0.7867
1864,b'4.1-ngram.next_system_utterance__addenbrooke king',4.1,1.0601,0.7867
3441,b'4.1-ngram.next_system_utterance__example addenbrooke king',4.1,1.0601,0.7867
4741,b'4.1-ngram.next_system_utterance__loch fyne serves',4.1,1.0597,0.7868
3853,b'4.1-ngram.next_system_utterance__fyne serves',4.1,1.0597,0.7868
3854,b'4.1-ngram.next_system_utterance__fyne serves seafood',4.1,1.0597,0.7868
1240,b'4.1-ngram.current_user_utterance__want',4.1,1.0596,0.7868
2083,b'4.1-ngram.next_system_utterance__area serving traditional',4.1,1.0591,0.7869
7370,b'4.1-ngram.next_user_utterance__let',4.1,1.0585,0.7871
1922,b'4.1-ngram.next_system_utterance__alimentum outstanding',4.1,1.0581,0.7872
5989,b'4.1-ngram.next_system_utterance__restaurant newnham',4.1,1.0570,0.7875
7034,b'4.1-ngram.next_user_utterance__alright address phone',4.1,1.0563,0.7876
5164,b'4.1-ngram.next_system_utterance__number auntie tea',4.1,1.0562,0.7877
6337,b'4.1-ngram.next_system_utterance__shop 01223315641',4.1,1.0562,0.7877
6575,b'4.1-ngram.next_system_utterance__tea shop 01223315641',4.1,1.0562,0.7877
5449,b'4.1-ngram.next_system_utterance__phone number auntie',4.1,1.0562,0.7877
5163,b'4.1-ngram.next_system_utterance__number auntie',4.1,1.0562,0.7877
1888,b'4.1-ngram.next_system_utterance__aki riverside town',4.1,1.0557,0.7878
6602,b'4.1-ngram.next_system_utterance__teri aki riverside',4.1,1.0557,0.7878
1887,b'4.1-ngram.next_system_utterance__aki riverside',4.1,1.0557,0.7878
7472,b'4.1-ngram.next_user_utterance__need address',4.1,1.0541,0.7882
7882,b'4.1-ngram.next_user_utterance__whats address area',4.1,1.0533,0.7884
1730,b'4.1-ngram.next_system_utterance__54 king street',4.1,1.0531,0.7884
1729,b'4.1-ngram.next_system_utterance__54 king',4.1,1.0531,0.7884
1728,b'4.1-ngram.next_system_utterance__54',4.1,1.0531,0.7884
5285,b'4.1-ngram.next_system_utterance__oak bistro great',4.1,1.0530,0.7884
2909,b'4.1-ngram.next_system_utterance__chinese away east',4.1,1.0529,0.7885
2162,b'4.1-ngram.next_system_utterance__away east',4.1,1.0529,0.7885
2163,b'4.1-ngram.next_system_utterance__away east asian',4.1,1.0529,0.7885
2955,b'4.1-ngram.next_system_utterance__christ',4.1,1.0525,0.7886
621,b'4.1-ngram.current_user_utterance__looking east restaurant',4.1,1.0512,0.7889
297,b'4.1-ngram.current_user_utterance__east restaurant',4.1,1.0512,0.7889
409,b'4.1-ngram.current_user_utterance__hi uh',4.1,1.0501,0.7891
3083,b'4.1-ngram.next_system_utterance__college great saint',4.1,1.0500,0.7892
3082,b'4.1-ngram.next_system_utterance__college great',4.1,1.0500,0.7892
308,b'4.1-ngram.current_user_utterance__european',4.1,1.0492,0.7894
5701,b'4.1-ngram.next_system_utterance__pounds pounds 50',4.1,1.0481,0.7896
4136,b'4.1-ngram.next_system_utterance__hill chesterton new',4.1,1.0479,0.7897
7685,b'4.1-ngram.next_user_utterance__right',4.1,1.0476,0.7897
7542,b'4.1-ngram.next_user_utterance__ok great thank',4.1,1.0453,0.7903
7541,b'4.1-ngram.next_user_utterance__ok great',4.1,1.0453,0.7903
7263,b'4.1-ngram.next_user_utterance__great thank',4.1,1.0453,0.7903
3926,b'4.1-ngram.next_system_utterance__giraffe outstanding restaurant',4.1,1.0448,0.7904
195,b'4.1-ngram.current_user_utterance__cheap restaurant romsey',4.1,1.0447,0.7904
6402,b'4.1-ngram.next_system_utterance__spanish food cheap',4.1,1.0442,0.7905
88,b'4.1-ngram.current_user_utterance__alright address phone',4.1,1.0442,0.7906
581,b'4.1-ngram.current_user_utterance__like restaurant barnwell',4.1,1.0441,0.7906
4487,b'4.1-ngram.next_system_utterance__lensfield road',4.1,1.0436,0.7907
4486,b'4.1-ngram.next_system_utterance__lensfield',4.1,1.0436,0.7907
1518,b'4.1-ngram.next_system_utterance__12 pounds 45',4.1,1.0426,0.7909
4652,b'4.1-ngram.next_system_utterance__located 32 bridge',4.1,1.0420,0.7911
4651,b'4.1-ngram.next_system_utterance__located 32',4.1,1.0420,0.7911
1594,b'4.1-ngram.next_system_utterance__1ln',4.1,1.0413,0.7913
5560,b'4.1-ngram.next_system_utterance__postcode cb1 1ln',4.1,1.0413,0.7913
2689,b'4.1-ngram.next_system_utterance__cb1 1ln',4.1,1.0413,0.7913
6273,b'4.1-ngram.next_system_utterance__serves vegetarian',4.1,1.0410,0.7913
6274,b'4.1-ngram.next_system_utterance__serves vegetarian food',4.1,1.0410,0.7913
5679,b'4.1-ngram.next_system_utterance__pounds 85 pounds',4.1,1.0402,0.7915
1780,b'4.1-ngram.next_system_utterance__85 pounds',4.1,1.0402,0.7915
5894,b'4.1-ngram.next_system_utterance__ranges pounds 85',4.1,1.0402,0.7915
606,b'4.1-ngram.current_user_utterance__looking cherry hinton',4.1,1.0396,0.7917
605,b'4.1-ngram.current_user_utterance__looking cherry',4.1,1.0396,0.7917
5304,b'4.1-ngram.next_system_utterance__outstanding pub cheap',4.1,1.0382,0.7920
2652,b'4.1-ngram.next_system_utterance__casbah moderate',4.1,1.0380,0.7921
2653,b'4.1-ngram.next_system_utterance__casbah moderate price',4.1,1.0380,0.7921
1899,b'4.1-ngram.next_system_utterance__al casbah moderate',4.1,1.0380,0.7921
5943,b'4.1-ngram.next_system_utterance__restaurant 86 regent',4.1,1.0374,0.7922
5942,b'4.1-ngram.next_system_utterance__restaurant 86',4.1,1.0374,0.7922
355,b'4.1-ngram.current_user_utterance__food sell',4.1,1.0371,0.7923
1042,b'4.1-ngram.current_user_utterance__sell',4.1,1.0371,0.7923
1161,b'4.1-ngram.current_user_utterance__type food sell',4.1,1.0371,0.7923
5909,b'4.1-ngram.next_system_utterance__raza great',4.1,1.0354,0.7927
4434,b'4.1-ngram.next_system_utterance__la raza great',4.1,1.0354,0.7927
755,b'4.1-ngram.current_user_utterance__need restaurant',4.1,1.0329,0.7933
3969,b'4.1-ngram.next_system_utterance__gourmet burger great',4.1,1.0314,0.7936
2459,b'4.1-ngram.next_system_utterance__burger great',4.1,1.0314,0.7936
2633,b'4.1-ngram.next_system_utterance__carringtons great venue',4.1,1.0308,0.7938
1065,b'4.1-ngram.current_user_utterance__shop girton',4.1,1.0295,0.7941
234,b'4.1-ngram.current_user_utterance__coffee shop girton',4.1,1.0295,0.7941
7172,b'4.1-ngram.next_user_utterance__does moderate price',4.1,1.0294,0.7941
7171,b'4.1-ngram.next_user_utterance__does moderate',4.1,1.0294,0.7941
3261,b'4.1-ngram.next_system_utterance__cum quy price',4.1,1.0291,0.7942
5801,b'4.1-ngram.next_system_utterance__quy price',4.1,1.0291,0.7942
5802,b'4.1-ngram.next_system_utterance__quy price main',4.1,1.0291,0.7942
5272,b'4.1-ngram.next_system_utterance__number ta bouche',4.1,1.0290,0.7942
6531,b'4.1-ngram.next_system_utterance__ta bouche 01223462277',4.1,1.0290,0.7942
5502,b'4.1-ngram.next_system_utterance__phone number ta',4.1,1.0290,0.7942
2410,b'4.1-ngram.next_system_utterance__bouche 01223462277',4.1,1.0290,0.7942
5271,b'4.1-ngram.next_system_utterance__number ta',4.1,1.0290,0.7942
2638,b'4.1-ngram.next_system_utterance__carringtons outstanding venue',4.1,1.0286,0.7943
7703,b'4.1-ngram.next_user_utterance__sell',4.1,1.0283,0.7944
7801,b'4.1-ngram.next_user_utterance__type food sell',4.1,1.0283,0.7944
7234,b'4.1-ngram.next_user_utterance__food sell',4.1,1.0283,0.7944
6569,b'4.1-ngram.next_system_utterance__taverna outstanding restaurant',4.1,1.0260,0.7950
3981,b'4.1-ngram.next_system_utterance__grafton centre price',4.1,1.0253,0.7951
2794,b'4.1-ngram.next_system_utterance__centre price',4.1,1.0253,0.7951
2795,b'4.1-ngram.next_system_utterance__centre price main',4.1,1.0253,0.7951
122,b'4.1-ngram.current_user_utterance__away restaurant dont',4.1,1.0249,0.7952
287,b'4.1-ngram.current_user_utterance__dont want',4.1,1.0231,0.7957
33,b'4.1-ngram.current_user_utterance__addenbrookes area',4.1,1.0221,0.7959
5419,b'4.1-ngram.next_system_utterance__phone number 01223363471',4.1,1.0219,0.7959
5118,b'4.1-ngram.next_system_utterance__number 01223363471',4.1,1.0219,0.7959
11249,b'7-syntactic_feature__root_word__current_user_utterance__how',7,1.0215,0.7961
11724,b'7-syntactic_feature__root_word__next_user_utterance__ha',7,1.0215,0.7961
399,b'4.1-ngram.current_user_utterance__hello',4.1,1.0211,0.7961
2183,b'4.1-ngram.next_system_utterance__backstreet bistro area',4.1,1.0211,0.7962
4656,b'4.1-ngram.next_system_utterance__located 337 newmarket',4.1,1.0203,0.7963
4655,b'4.1-ngram.next_system_utterance__located 337',4.1,1.0203,0.7963
3000,b'4.1-ngram.next_system_utterance__church trinity college',4.1,1.0197,0.7965
2999,b'4.1-ngram.next_system_utterance__church trinity',4.1,1.0197,0.7965
4713,b'4.1-ngram.next_system_utterance__located milton park',4.1,1.0188,0.7967
4712,b'4.1-ngram.next_system_utterance__located milton',4.1,1.0188,0.7967
4669,b'4.1-ngram.next_system_utterance__located 54 king',4.1,1.0164,0.7973
3065,b'4.1-ngram.next_system_utterance__clowns located 54',4.1,1.0164,0.7973
4668,b'4.1-ngram.next_system_utterance__located 54',4.1,1.0164,0.7973
3064,b'4.1-ngram.next_system_utterance__clowns located',4.1,1.0164,0.7973
7174,b'4.1-ngram.next_user_utterance__does takeaway',4.1,1.0147,0.7977
6360,b'4.1-ngram.next_system_utterance__sitar tandoori great',4.1,1.0146,0.7977
6545,b'4.1-ngram.next_system_utterance__tandoori great restaurant',4.1,1.0146,0.7977
6544,b'4.1-ngram.next_system_utterance__tandoori great',4.1,1.0146,0.7977
2741,b'4.1-ngram.next_system_utterance__cb5 9ad stow',4.1,1.0113,0.7985
1837,b'4.1-ngram.next_system_utterance__9ad stow road',4.1,1.0113,0.7985
1836,b'4.1-ngram.next_system_utterance__9ad stow',4.1,1.0113,0.7985
7678,b'4.1-ngram.next_user_utterance__restaurant thats',4.1,1.0103,0.7988
5762,b'4.1-ngram.next_system_utterance__pub french',4.1,1.0091,0.7990
4946,b'4.1-ngram.next_system_utterance__milton phone',4.1,1.0090,0.7991
4947,b'4.1-ngram.next_system_utterance__milton phone number',4.1,1.0090,0.7991
5017,b'4.1-ngram.next_system_utterance__nero 01223307728',4.1,1.0089,0.7991
2556,b'4.1-ngram.next_system_utterance__caffe nero 01223307728',4.1,1.0089,0.7991
1349,b'4.1-ngram.next_system_utterance__01223307728',4.1,1.0089,0.7991
5186,b'4.1-ngram.next_system_utterance__number caffe nero',4.1,1.0089,0.7991
7850,b'4.1-ngram.next_user_utterance__unintelligible thank',4.1,1.0077,0.7994
4857,b'4.1-ngram.next_system_utterance__merchants great restaurant',4.1,1.0056,0.7999
6358,b'4.1-ngram.next_system_utterance__sitar tandoori 43',4.1,1.0047,0.8001
6541,b'4.1-ngram.next_system_utterance__tandoori 43 high',4.1,1.0047,0.8001
6540,b'4.1-ngram.next_system_utterance__tandoori 43',4.1,1.0047,0.8001
9096,b'5-phrase_feature__noun_phrases__next_system_utterance__children',5,1.0028,0.8006
6608,b'4.1-ngram.next_system_utterance__tex mex american',4.1,1.0021,0.8008
4863,b'4.1-ngram.next_system_utterance__mex american',4.1,1.0021,0.8008
3966,b'4.1-ngram.next_system_utterance__gourmet burger 43',4.1,1.0019,0.8008
2454,b'4.1-ngram.next_system_utterance__burger 43 45',4.1,1.0019,0.8008
2453,b'4.1-ngram.next_system_utterance__burger 43',4.1,1.0019,0.8008
456,b'4.1-ngram.current_user_utterance__im looking international',4.1,1.0019,0.8008
7006,b'4.1-ngram.next_user_utterance__address restaurant',4.1,1.0017,0.8008
4574,b'4.1-ngram.next_system_utterance__like television',4.1,1.0006,0.8011
4575,b'4.1-ngram.next_system_utterance__like television don',4.1,1.0006,0.8011
5725,b'4.1-ngram.next_system_utterance__price range internet',4.1,0.9998,0.8013
5844,b'4.1-ngram.next_system_utterance__range internet connection',4.1,0.9998,0.8013
5843,b'4.1-ngram.next_system_utterance__range internet',4.1,0.9998,0.8013
3267,b'4.1-ngram.next_system_utterance__depot',4.1,0.9966,0.8021
6684,b'4.1-ngram.next_system_utterance__tram',4.1,0.9966,0.8021
6685,b'4.1-ngram.next_system_utterance__tram depot',4.1,0.9966,0.8021
1329,b'4.1-ngram.next_system_utterance__01223244277',4.1,0.9958,0.8023
7786,b'4.1-ngram.next_user_utterance__traditional restaurant',4.1,0.9944,0.8026
