id	name	chi2	pval
32887	4.1-ngram.next_system_utterance__n10 apricots	0.3787	0.9446
32888	4.1-ngram.next_system_utterance__n1 gum n2	0.3787	0.9446
32889	4.1-ngram.next_system_utterance__persimmons n12 oranges	0.3787	0.9446
32890	4.1-ngram.next_system_utterance__list n1 gum	0.3787	0.9446
32891	4.1-ngram.next_system_utterance__n8 jicama n9	0.3787	0.9446
32892	4.1-ngram.next_system_utterance__n11 persimmons	0.3787	0.9446
32893	4.1-ngram.next_system_utterance__n11 persimmons n12	0.3787	0.9446
32894	4.1-ngram.next_system_utterance__tajin	0.3787	0.9446
32895	4.1-ngram.next_system_utterance__bar n5 chips	0.3787	0.9446
32896	4.1-ngram.next_system_utterance__oranges n13	0.3787	0.9446
32897	4.1-ngram.next_system_utterance__n4 granola	0.3787	0.9446
32898	4.1-ngram.next_system_utterance__granola bar n5	0.3787	0.9446
32899	4.1-ngram.next_system_utterance__n4 granola bar	0.3787	0.9446
32900	4.1-ngram.next_system_utterance__roll ups n8	0.3787	0.9446
32901	4.1-ngram.next_system_utterance__persimmons	0.3787	0.9446
32902	4.1-ngram.next_system_utterance__persimmons n12	0.3787	0.9446
32903	4.1-ngram.next_system_utterance__ice n3 mechanical	0.3787	0.9446
32904	4.1-ngram.next_system_utterance__ice n3	0.3787	0.9446
32905	4.1-ngram.next_system_utterance__orange juice n7	0.3787	0.9446
32906	4.1-ngram.next_system_utterance__chips n6 orange	0.3787	0.9446
32907	4.1-ngram.next_system_utterance__n6 orange	0.3787	0.9446
32908	4.1-ngram.next_system_utterance__n6 orange juice	0.3787	0.9446
32909	4.1-ngram.next_system_utterance__n7 fruit roll	0.3787	0.9446
32910	4.1-ngram.next_system_utterance__green apples	0.3787	0.9446
32911	4.1-ngram.next_system_utterance__green grapes	0.3787	0.9446
32912	4.1-ngram.next_system_utterance__bar n5	0.3787	0.9446
32913	4.1-ngram.next_system_utterance__oranges n13 green	0.3787	0.9446
32914	4.1-ngram.next_system_utterance__green grapes n14	0.3787	0.9446
32915	4.1-ngram.next_system_utterance__n2 ice n3	0.3787	0.9446
32916	4.1-ngram.next_system_utterance__mechanical pencils n4	0.3787	0.9446
32917	4.1-ngram.next_system_utterance__mechanical pencils	0.3787	0.9446
32918	4.1-ngram.next_system_utterance__n9 peaches	0.3787	0.9446
32919	4.1-ngram.next_system_utterance__n12 oranges n13	0.3787	0.9446
32920	4.1-ngram.next_system_utterance__n9 peaches n10	0.3787	0.9446
32921	4.1-ngram.next_system_utterance__mechanical	0.3787	0.9446
32922	4.1-ngram.next_system_utterance__ups n8 jicama	0.3787	0.9446
32923	4.1-ngram.next_system_utterance__n12 oranges	0.3787	0.9446
32924	4.1-ngram.next_system_utterance__apricots	0.3787	0.9446
32925	4.1-ngram.next_system_utterance__blackberries	0.3787	0.9446
32926	4.1-ngram.next_system_utterance__gum n2 ice	0.3787	0.9446
32927	4.1-ngram.next_system_utterance__gum n2	0.3787	0.9446
32928	4.1-ngram.next_system_utterance__apricots n11	0.3787	0.9446
32929	4.1-ngram.next_system_utterance__n13 green grapes	0.3787	0.9446
32930	4.1-ngram.next_system_utterance__n2 half	0.3786	0.9446
32931	4.1-ngram.next_system_utterance__jun 11 11	0.3785	0.9446
32932	4.1-ngram.current_user_utterance__tomorrow noon	0.3785	0.9446
32933	4.1-ngram.next_user_utterance__pick outfits	0.3784	0.9447
32934	4.1-ngram.next_user_utterance__outfits	0.3784	0.9447
32935	4.1-ngram.current_user_utterance__kunle gbenga	0.3784	0.9447
32936	4.1-ngram.next_system_utterance__list n1 onions	0.3784	0.9447
32937	4.1-ngram.next_system_utterance__n1 onions	0.3784	0.9447
32938	4.1-ngram.current_user_utterance__remind fulbright	0.3782	0.9447
32939	4.1-ngram.current_user_utterance__meeting june tuesday	0.3782	0.9447
32940	4.1-ngram.current_user_utterance__fulbright meeting	0.3782	0.9447
32941	4.1-ngram.current_user_utterance__fulbright meeting june	0.3782	0.9447
32942	4.1-ngram.current_user_utterance__june tuesday 11	0.3782	0.9447
32943	4.1-ngram.current_user_utterance__meeting june	0.3782	0.9447
32944	4.1-ngram.current_user_utterance__fulbright	0.3782	0.9447
32945	4.1-ngram.current_user_utterance__june tuesday	0.3782	0.9447
32946	4.1-ngram.current_user_utterance__remind fulbright meeting	0.3782	0.9447
32947	4.1-ngram.next_user_utterance__march 19	0.3782	0.9447
32948	8.1-lda_feature.next_system_utterance__topic_28	0.3780	0.9448
32949	4.1-ngram.next_system_utterance__list n1 floss	0.3779	0.9448
32950	4.1-ngram.next_system_utterance__n1 floss n2	0.3779	0.9448
32951	4.1-ngram.next_system_utterance__n1 floss	0.3779	0.9448
32952	4.1-ngram.next_system_utterance__toast	0.3779	0.9448
32953	4.1-ngram.next_system_utterance__cancel	0.3777	0.9448
32954	4.1-ngram.current_user_utterance__bathroom drawer	0.3777	0.9448
32955	4.1-ngram.current_user_utterance__drawer	0.3777	0.9448
32956	4.1-ngram.next_user_utterance__remind wednesday	0.3774	0.9449
32957	4.1-ngram.next_system_utterance__n6 spray	0.3773	0.9449
32958	4.1-ngram.next_system_utterance__oranges n6 spray	0.3773	0.9449
32959	4.1-ngram.next_system_utterance__library books	0.3771	0.9449
32960	4.1-ngram.next_system_utterance__n5 tea	0.3771	0.9449
32961	4.1-ngram.current_user_utterance__add garlic	0.3770	0.9449
32962	4.1-ngram.next_user_utterance__add grocery	0.3769	0.9450
32963	4.1-ngram.next_user_utterance__add grocery list	0.3769	0.9450
32964	4.1-ngram.next_system_utterance__bubble	0.3769	0.9450
32965	4.1-ngram.next_system_utterance__fri jun	0.3768	0.9450
32966	4.1-ngram.current_user_utterance__hawaiian rolls	0.3766	0.9450
32967	4.1-ngram.current_user_utterance__hawaiian	0.3766	0.9450
32968	4.1-ngram.next_user_utterance__light bulbs	0.3761	0.9451
32969	4.1-ngram.next_user_utterance__bulbs	0.3761	0.9451
32970	4.1-ngram.next_system_utterance__n3 tomatoes	0.3761	0.9451
32971	4.1-ngram.next_system_utterance__n3 tomatoes n4	0.3761	0.9451
32972	4.1-ngram.current_user_utterance__add grocery	0.3761	0.9451
32973	4.1-ngram.current_user_utterance__add grocery list	0.3761	0.9451
32974	4.1-ngram.next_system_utterance__n1 yogurt n2	0.3760	0.9452
32975	4.1-ngram.next_system_utterance__list n1 yogurt	0.3760	0.9452
32976	4.1-ngram.next_system_utterance__n1 yogurt	0.3760	0.9452
32977	4.1-ngram.next_system_utterance__check list	0.3759	0.9452
32978	4.1-ngram.next_system_utterance__jennifer	0.3758	0.9452
32979	4.1-ngram.current_user_utterance__item cherry	0.3757	0.9452
32980	4.1-ngram.current_user_utterance__add item cherry	0.3757	0.9452
32981	4.1-ngram.next_system_utterance__mr clean	0.3757	0.9452
32982	4.1-ngram.next_system_utterance__clean sponges	0.3757	0.9452
32983	4.1-ngram.next_system_utterance__n3 avocado n4	0.3757	0.9452
32984	4.1-ngram.next_system_utterance__avocado n4	0.3757	0.9452
32985	4.1-ngram.next_system_utterance__mr clean sponges	0.3757	0.9452
32986	4.1-ngram.next_system_utterance__peanut butter n5	0.3756	0.9452
32987	4.1-ngram.next_system_utterance__bar keepers	0.3756	0.9452
32988	4.1-ngram.next_system_utterance__bar keepers friend	0.3756	0.9452
32989	4.1-ngram.next_system_utterance__vegetables fruit	0.3756	0.9452
32990	4.1-ngram.next_system_utterance__soy sauce protein	0.3756	0.9452
32991	4.1-ngram.next_system_utterance__vegetables fruit bar	0.3756	0.9452
32992	4.1-ngram.next_system_utterance__fruit bar keepers	0.3756	0.9452
32993	4.1-ngram.next_system_utterance__dark soy sauce	0.3756	0.9452
32994	4.1-ngram.next_system_utterance__protein vegetables fruit	0.3756	0.9452
32995	4.1-ngram.next_system_utterance__dark soy	0.3756	0.9452
32996	4.1-ngram.next_system_utterance__keepers friend	0.3756	0.9452
32997	4.1-ngram.next_system_utterance__fruit bar	0.3756	0.9452
32998	4.1-ngram.next_system_utterance__keepers	0.3756	0.9452
32999	4.1-ngram.next_system_utterance__sweet dark soy	0.3756	0.9452
33000	4.1-ngram.next_system_utterance__sauce protein vegetables	0.3756	0.9452
33001	4.1-ngram.next_system_utterance__eggs sweet	0.3756	0.9452
33002	4.1-ngram.next_system_utterance__sweet dark	0.3756	0.9452
33003	4.1-ngram.next_system_utterance__eggs sweet dark	0.3756	0.9452
33004	4.1-ngram.next_system_utterance__sauce protein	0.3756	0.9452
33005	4.1-ngram.next_system_utterance__protein vegetables	0.3756	0.9452
33006	4.1-ngram.current_user_utterance__ms	0.3755	0.9452
33007	4.1-ngram.next_system_utterance__pork chops	0.3754	0.9453
33008	4.1-ngram.next_system_utterance__chops	0.3754	0.9453
33009	4.1-ngram.next_system_utterance__juice n6	0.3753	0.9453
33010	4.1-ngram.next_system_utterance__eggs n3 mint	0.3752	0.9453
33011	4.1-ngram.next_system_utterance__n3 mint tea	0.3752	0.9453
33012	4.1-ngram.next_system_utterance__n3 mint	0.3752	0.9453
33013	4.1-ngram.next_system_utterance__mint tea n4	0.3752	0.9453
33014	4.1-ngram.next_system_utterance__tea n4	0.3752	0.9453
33015	4.1-ngram.next_system_utterance__sauce n2 eggs	0.3752	0.9453
33016	4.1-ngram.next_system_utterance__alright nicki ve	0.3750	0.9454
33017	4.1-ngram.next_system_utterance__nicki ve	0.3750	0.9454
33018	4.1-ngram.next_system_utterance__alright nicki	0.3750	0.9454
33019	4.1-ngram.next_system_utterance__nicki ve removed	0.3750	0.9454
33020	4.1-ngram.next_system_utterance__backup	0.3748	0.9454
33021	4.1-ngram.next_system_utterance__greek yogurt n6	0.3746	0.9454
33022	4.1-ngram.next_system_utterance__n5 greek	0.3746	0.9454
33023	4.1-ngram.next_system_utterance__n5 greek yogurt	0.3746	0.9454
33024	4.1-ngram.next_system_utterance__jug water	0.3745	0.9455
33025	4.1-ngram.next_system_utterance__jug	0.3745	0.9455
33026	4.1-ngram.next_user_utterance__item almond milk	0.3745	0.9455
33027	4.1-ngram.next_user_utterance__almond milk	0.3745	0.9455
33028	4.1-ngram.next_system_utterance__reminder check	0.3742	0.9455
33029	4.1-ngram.next_user_utterance__counter supply	0.3739	0.9456
33030	4.1-ngram.next_user_utterance__counter	0.3739	0.9456
33031	4.1-ngram.next_system_utterance__alright diaz	0.3739	0.9456
33032	4.1-ngram.next_system_utterance__alright diaz ve	0.3739	0.9456
33033	4.1-ngram.next_system_utterance__diaz ve removed	0.3739	0.9456
33034	4.1-ngram.next_system_utterance__diaz ve	0.3739	0.9456
33035	4.1-ngram.next_system_utterance__creamy n2	0.3737	0.9456
33036	4.1-ngram.next_system_utterance__n1 skippy natural	0.3737	0.9456
33037	4.1-ngram.next_system_utterance__n1 skippy	0.3737	0.9456
33038	4.1-ngram.next_system_utterance__list n1 skippy	0.3737	0.9456
33039	4.1-ngram.next_system_utterance__creamy n2 honey	0.3737	0.9456
33040	4.1-ngram.next_system_utterance__natural creamy n2	0.3737	0.9456
33041	4.1-ngram.next_user_utterance__add olive oil	0.3733	0.9457
33042	4.1-ngram.next_user_utterance__add olive	0.3733	0.9457
33043	4.1-ngram.next_user_utterance__items list	0.3733	0.9457
33044	4.1-ngram.next_system_utterance__40	0.3733	0.9457
33045	4.1-ngram.current_user_utterance__items paper towels	0.3732	0.9457
33046	4.1-ngram.next_system_utterance__tomatoes n12	0.3732	0.9457
33047	4.1-ngram.next_system_utterance__claudia nhere	0.3732	0.9457
33048	4.1-ngram.next_system_utterance__items claudia nhere	0.3732	0.9457
33049	4.1-ngram.next_system_utterance__items claudia	0.3732	0.9457
33050	4.1-ngram.next_system_utterance__claudia nhere list	0.3732	0.9457
33051	4.1-ngram.next_system_utterance__added items claudia	0.3732	0.9457
33052	4.1-ngram.next_system_utterance__remind long	0.3731	0.9457
33053	4.1-ngram.next_system_utterance__remind long beach	0.3731	0.9457
33054	4.1-ngram.next_system_utterance__ll remind long	0.3731	0.9457
33055	4.1-ngram.next_system_utterance__cooking oil	0.3730	0.9458
33056	4.1-ngram.current_user_utterance__add shredded	0.3728	0.9458
33057	4.1-ngram.next_user_utterance__add cat	0.3728	0.9458
33058	4.1-ngram.next_user_utterance__add cat food	0.3728	0.9458
33059	4.1-ngram.next_system_utterance__udd87	0.3728	0.9458
33060	4.1-ngram.next_system_utterance__ud83e udd87	0.3728	0.9458
33061	4.1-ngram.next_system_utterance__rosalyn	0.3728	0.9458
33062	4.1-ngram.next_system_utterance__milk n2 jason	0.3727	0.9458
33063	4.1-ngram.next_system_utterance__n2 jason conditioner	0.3727	0.9458
33064	4.1-ngram.next_system_utterance__n2 jason	0.3727	0.9458
33065	4.1-ngram.next_system_utterance__lois group	0.3726	0.9458
33066	4.1-ngram.next_system_utterance__ziplock bags	0.3726	0.9458
33067	4.1-ngram.current_user_utterance__gauze	0.3724	0.9459
33068	4.1-ngram.next_system_utterance__malik 16462209693 sebastien	0.3723	0.9459
33069	4.1-ngram.next_system_utterance__malik 16462209693	0.3723	0.9459
33070	4.1-ngram.next_system_utterance__16462209693	0.3723	0.9459
33071	4.1-ngram.next_system_utterance__current group malik	0.3723	0.9459
33072	4.1-ngram.next_system_utterance__16462209693 sebastien	0.3723	0.9459
33073	4.1-ngram.next_system_utterance__group malik 16462209693	0.3723	0.9459
33074	4.1-ngram.next_system_utterance__group malik	0.3723	0.9459
33075	4.1-ngram.current_user_utterance__brain	0.3722	0.9459
33076	4.1-ngram.next_system_utterance__n4 lemon juice	0.3720	0.9460
33077	4.1-ngram.next_system_utterance__lemonade n4 lemon	0.3720	0.9460
33078	4.1-ngram.next_system_utterance__n7 tomatoes n8	0.3720	0.9460
33079	4.1-ngram.next_system_utterance__checkbook	0.3716	0.9460
33080	4.1-ngram.next_system_utterance__items vishal	0.3715	0.9461
33081	4.1-ngram.next_system_utterance__milk n3 costco	0.3715	0.9461
33082	4.1-ngram.next_system_utterance__vishal nhere list	0.3715	0.9461
33083	4.1-ngram.next_system_utterance__items vishal nhere	0.3715	0.9461
33084	4.1-ngram.next_system_utterance__vishal	0.3715	0.9461
33085	4.1-ngram.next_system_utterance__n3 costco	0.3715	0.9461
33086	4.1-ngram.next_system_utterance__vishal nhere	0.3715	0.9461
33087	4.1-ngram.next_system_utterance__added items vishal	0.3715	0.9461
33088	4.1-ngram.next_system_utterance__15 pm n3	0.3715	0.9461
33089	4.1-ngram.next_system_utterance__removed milk nhere	0.3714	0.9461
33090	4.1-ngram.next_system_utterance__file taxes	0.3713	0.9461
33091	4.1-ngram.current_user_utterance__packets	0.3713	0.9461
33092	4.1-ngram.current_user_utterance__bread butter	0.3713	0.9461
33093	4.1-ngram.current_user_utterance__ink cartridge 564	0.3712	0.9461
33094	4.1-ngram.current_user_utterance__ink cartridge	0.3712	0.9461
33095	4.1-ngram.current_user_utterance__black ink	0.3712	0.9461
33096	4.1-ngram.current_user_utterance__564	0.3712	0.9461
33097	4.1-ngram.current_user_utterance__item black ink	0.3712	0.9461
33098	4.1-ngram.current_user_utterance__cartridge 564	0.3712	0.9461
33099	4.1-ngram.current_user_utterance__black ink cartridge	0.3712	0.9461
33100	4.1-ngram.next_system_utterance__25 11	0.3710	0.9462
33101	4.1-ngram.next_system_utterance__thu 25 11	0.3710	0.9462
33102	4.1-ngram.next_system_utterance__milk n2 cream	0.3710	0.9462
33103	4.1-ngram.current_user_utterance__marie	0.3706	0.9463
33104	4.1-ngram.current_user_utterance__frozen food	0.3706	0.9463
33105	4.1-ngram.current_user_utterance__55	0.3705	0.9463
33106	4.1-ngram.next_system_utterance__28 pm nto	0.3704	0.9463
33107	4.1-ngram.current_user_utterance__services	0.3704	0.9463
33108	4.1-ngram.next_system_utterance__body soap	0.3701	0.9464
33109	4.1-ngram.next_system_utterance__coconut milk	0.3700	0.9464
33110	4.1-ngram.next_system_utterance__paper n5	0.3699	0.9464
33111	4.1-ngram.next_system_utterance__hw	0.3696	0.9465
33112	4.1-ngram.next_system_utterance__hw ni ll	0.3696	0.9465
33113	4.1-ngram.next_system_utterance__102 119	0.3696	0.9465
33114	4.1-ngram.next_system_utterance__hw ni	0.3696	0.9465
33115	4.1-ngram.next_system_utterance__reminder turn 102	0.3696	0.9465
33116	4.1-ngram.next_system_utterance__reminder turn	0.3696	0.9465
33117	4.1-ngram.next_system_utterance__102	0.3696	0.9465
33118	4.1-ngram.next_system_utterance__changed reminder turn	0.3696	0.9465
33119	4.1-ngram.next_system_utterance__119	0.3696	0.9465
33120	4.1-ngram.next_system_utterance__119 hw	0.3696	0.9465
33121	4.1-ngram.next_system_utterance__102 119 hw	0.3696	0.9465
33122	4.1-ngram.next_system_utterance__119 hw ni	0.3696	0.9465
33123	4.1-ngram.next_system_utterance__turn 102	0.3696	0.9465
33124	4.1-ngram.next_system_utterance__turn 102 119	0.3696	0.9465
33125	4.1-ngram.next_system_utterance__n4 light	0.3695	0.9465
33126	4.1-ngram.next_system_utterance__flowers	0.3694	0.9465
33127	4.1-ngram.next_system_utterance__n1 coffee n2	0.3694	0.9465
33128	4.1-ngram.current_user_utterance__garlic bread	0.3694	0.9465
33129	4.1-ngram.current_user_utterance__add garlic bread	0.3694	0.9465
33130	5-phrase_feature__noun_phrases__next_system_utterance__n'turn	0.3693	0.9465
33131	4.1-ngram.next_system_utterance__corn n8	0.3693	0.9465
33132	4.1-ngram.next_system_utterance__food n4	0.3693	0.9465
33133	4.1-ngram.next_system_utterance__n2 ginger n3	0.3691	0.9466
33134	4.1-ngram.next_system_utterance__n2 ginger	0.3691	0.9466
33135	4.1-ngram.next_system_utterance__ginger n3	0.3691	0.9466
33136	4.1-ngram.next_user_utterance__cottage	0.3690	0.9466
33137	4.1-ngram.next_user_utterance__cottage cheese	0.3690	0.9466
33138	4.1-ngram.current_user_utterance__sebastien	0.3689	0.9466
33139	4.1-ngram.next_system_utterance__tue jun pm	0.3688	0.9466
33140	4.1-ngram.current_user_utterance__daily digest	0.3688	0.9466
33141	4.1-ngram.current_user_utterance__turn daily digest	0.3688	0.9466
33142	4.1-ngram.current_user_utterance__turn daily	0.3688	0.9466
33143	4.1-ngram.current_user_utterance__digest	0.3688	0.9466
33144	4.1-ngram.next_system_utterance__apples n6	0.3688	0.9466
33145	4.1-ngram.next_system_utterance__n5 apples n6	0.3688	0.9466
33146	4.1-ngram.next_system_utterance__n5 apples	0.3688	0.9466
33147	4.1-ngram.current_user_utterance__add cat	0.3687	0.9466
33148	4.1-ngram.current_user_utterance__add cat food	0.3687	0.9466
33149	4.1-ngram.next_system_utterance__notes	0.3686	0.9467
33150	4.1-ngram.current_user_utterance__remove items bread	0.3686	0.9467
33151	4.1-ngram.next_system_utterance__bcs powders	0.3685	0.9467
33152	4.1-ngram.next_system_utterance__powders	0.3685	0.9467
33153	4.1-ngram.current_user_utterance__turn weekly	0.3685	0.9467
33154	4.1-ngram.current_user_utterance__turn weekly notification	0.3685	0.9467
33155	4.1-ngram.current_user_utterance__weekly notification	0.3685	0.9467
33156	4.1-ngram.current_user_utterance__bulbs	0.3685	0.9467
33157	4.1-ngram.current_user_utterance__light bulbs	0.3685	0.9467
33158	4.1-ngram.next_system_utterance__suck	0.3685	0.9467
33159	4.1-ngram.next_system_utterance__dick	0.3685	0.9467
33160	4.1-ngram.next_system_utterance__n6 ground beef	0.3683	0.9467
33161	4.1-ngram.next_system_utterance__beef n7	0.3683	0.9467
33162	4.1-ngram.next_system_utterance__ground beef n7	0.3683	0.9467
33163	4.1-ngram.next_system_utterance__cake mix	0.3680	0.9468
33164	4.1-ngram.next_system_utterance__n8 cheese	0.3680	0.9468
33165	4.1-ngram.next_system_utterance__dried	0.3678	0.9468
33166	4.1-ngram.next_system_utterance__items sol nhere	0.3677	0.9468
33167	4.1-ngram.next_system_utterance__items sol	0.3677	0.9468
33168	4.1-ngram.next_system_utterance__added items sol	0.3677	0.9468
33169	4.1-ngram.next_system_utterance__sol nhere	0.3677	0.9468
33170	4.1-ngram.next_system_utterance__sol nhere list	0.3677	0.9468
33171	4.1-ngram.current_user_utterance__tomorrow 11	0.3677	0.9468
33172	4.1-ngram.next_system_utterance__n7 trash	0.3676	0.9468
33173	4.1-ngram.next_system_utterance__rice n5	0.3665	0.9471
33174	4.1-ngram.next_user_utterance__turn daily digest	0.3664	0.9471
33175	4.1-ngram.next_user_utterance__digest	0.3664	0.9471
33176	4.1-ngram.next_user_utterance__turn daily	0.3664	0.9471
33177	4.1-ngram.next_user_utterance__daily digest	0.3664	0.9471
33178	4.1-ngram.next_system_utterance__n2 wash	0.3661	0.9472
33179	4.1-ngram.next_system_utterance__n2 wash car	0.3661	0.9472
33180	4.1-ngram.next_system_utterance__n1 rava n2	0.3658	0.9472
33181	4.1-ngram.next_system_utterance__rava	0.3658	0.9472
33182	4.1-ngram.next_system_utterance__n1 rava	0.3658	0.9472
33183	4.1-ngram.next_system_utterance__list n1 rava	0.3658	0.9472
33184	4.1-ngram.next_system_utterance__rava n2	0.3658	0.9472
33185	4.1-ngram.next_system_utterance__rava n2 milk	0.3658	0.9472
33186	4.1-ngram.next_system_utterance__daily	0.3657	0.9472
33187	4.1-ngram.next_system_utterance__candice	0.3656	0.9473
33188	4.1-ngram.next_system_utterance__flakes	0.3652	0.9473
33189	4.1-ngram.current_user_utterance__practice	0.3649	0.9474
33190	4.1-ngram.current_user_utterance__root	0.3648	0.9474
33191	4.1-ngram.current_user_utterance__dr pepper root	0.3648	0.9474
33192	4.1-ngram.current_user_utterance__pepper root beer	0.3648	0.9474
33193	4.1-ngram.current_user_utterance__root beer	0.3648	0.9474
33194	4.1-ngram.current_user_utterance__pepper root	0.3648	0.9474
33195	4.1-ngram.next_system_utterance__paperwork	0.3647	0.9474
33196	4.1-ngram.next_system_utterance__tuna n2 onions	0.3646	0.9475
33197	4.1-ngram.next_system_utterance__tuna n2	0.3646	0.9475
33198	4.1-ngram.next_system_utterance__n1 tuna	0.3646	0.9475
33199	4.1-ngram.next_system_utterance__n1 tuna n2	0.3646	0.9475
33200	4.1-ngram.next_system_utterance__list n1 tuna	0.3646	0.9475
33201	4.1-ngram.next_system_utterance__cindy	0.3645	0.9475
33202	4.1-ngram.next_system_utterance__cindy nhere	0.3645	0.9475
33203	4.1-ngram.next_system_utterance__cindy nhere list	0.3645	0.9475
33204	4.1-ngram.next_system_utterance__items cindy nhere	0.3645	0.9475
33205	4.1-ngram.next_system_utterance__items cindy	0.3645	0.9475
33206	4.1-ngram.next_system_utterance__added items cindy	0.3645	0.9475
33207	4.1-ngram.current_user_utterance__items coffee	0.3643	0.9475
33208	4.1-ngram.current_user_utterance__remove items coffee	0.3643	0.9475
33209	4.1-ngram.current_user_utterance__counter	0.3641	0.9476
33210	4.1-ngram.current_user_utterance__counter supply	0.3641	0.9476
33211	4.1-ngram.next_user_utterance__add cream cheese	0.3641	0.9476
33212	4.1-ngram.next_system_utterance__sun mar 12	0.3640	0.9476
33213	4.1-ngram.next_system_utterance__jun 13 pm	0.3640	0.9476
33214	4.1-ngram.next_user_utterance__garlic bread	0.3638	0.9476
33215	4.1-ngram.next_user_utterance__add garlic bread	0.3638	0.9476
33216	4.1-ngram.next_user_utterance__add item toilet	0.3637	0.9476
33217	4.1-ngram.next_user_utterance__item toilet	0.3637	0.9476
33218	4.1-ngram.next_user_utterance__item toilet paper	0.3637	0.9476
33219	4.1-ngram.current_user_utterance__turn pre	0.3636	0.9477
33220	4.1-ngram.current_user_utterance__turn pre alert	0.3636	0.9477
33221	4.1-ngram.current_user_utterance__pre	0.3636	0.9477
33222	4.1-ngram.current_user_utterance__pre alert	0.3636	0.9477
33223	4.1-ngram.next_system_utterance__n3 shrimp n4	0.3635	0.9477
33224	4.1-ngram.next_system_utterance__shrimp n4	0.3635	0.9477
33225	4.1-ngram.next_system_utterance__multigrain cheerios	0.3635	0.9477
33226	4.1-ngram.next_system_utterance__diane	0.3635	0.9477
33227	4.1-ngram.next_system_utterance__early	0.3635	0.9477
33228	4.1-ngram.next_system_utterance__n2 deposit	0.3633	0.9477
33229	4.1-ngram.next_system_utterance__flowers n2	0.3633	0.9477
33230	4.1-ngram.next_system_utterance__n1 flowers	0.3633	0.9477
33231	4.1-ngram.next_system_utterance__n2 deposit check	0.3633	0.9477
33232	4.1-ngram.next_system_utterance__flowers n2 deposit	0.3633	0.9477
33233	4.1-ngram.next_system_utterance__n1 flowers n2	0.3633	0.9477
33234	4.1-ngram.next_system_utterance__list n1 flowers	0.3633	0.9477
33235	4.1-ngram.next_user_utterance__sebastien	0.3632	0.9477
33236	4.1-ngram.next_user_utterance__item black	0.3631	0.9478
33237	4.1-ngram.next_user_utterance__item black ink	0.3631	0.9478
33238	4.1-ngram.next_user_utterance__ink cartridge 564	0.3631	0.9478
33239	4.1-ngram.next_user_utterance__ink	0.3631	0.9478
33240	4.1-ngram.next_user_utterance__ink cartridge	0.3631	0.9478
33241	4.1-ngram.next_user_utterance__564	0.3631	0.9478
33242	4.1-ngram.next_user_utterance__black ink	0.3631	0.9478
33243	4.1-ngram.next_user_utterance__black ink cartridge	0.3631	0.9478
33244	4.1-ngram.next_user_utterance__cartridge 564	0.3631	0.9478
33245	4.1-ngram.next_user_utterance__cartridge	0.3631	0.9478
33246	4.1-ngram.next_system_utterance__beau	0.3630	0.9478
33247	4.1-ngram.next_system_utterance__raisins	0.3629	0.9478
33248	4.1-ngram.next_system_utterance__ups	0.3629	0.9478
33249	4.1-ngram.next_system_utterance__oats	0.3625	0.9479
33250	4.1-ngram.next_system_utterance__greg	0.3625	0.9479
33251	4.1-ngram.next_system_utterance__bread n9 apples	0.3625	0.9479
33252	4.1-ngram.next_system_utterance__wheat bread n9	0.3625	0.9479
33253	4.1-ngram.next_system_utterance__bmw	0.3625	0.9479
33254	4.1-ngram.next_system_utterance__make copies	0.3625	0.9479
33255	4.1-ngram.next_system_utterance__remind make copies	0.3625	0.9479
33256	4.1-ngram.next_system_utterance__copies	0.3625	0.9479
33257	4.1-ngram.current_user_utterance__remind jackie	0.3624	0.9479
33258	4.1-ngram.next_system_utterance__28 pm nif	0.3624	0.9479
33259	4.1-ngram.current_user_utterance__remind charles today	0.3621	0.9480
33260	4.1-ngram.current_user_utterance__charles today	0.3621	0.9480
33261	4.1-ngram.next_system_utterance__n21 string	0.3619	0.9480
33262	4.1-ngram.next_system_utterance__almond butter n21	0.3619	0.9480
33263	4.1-ngram.next_system_utterance__butter n21	0.3619	0.9480
33264	4.1-ngram.next_system_utterance__butter n21 string	0.3619	0.9480
33265	4.1-ngram.next_system_utterance__n21 string cheese	0.3619	0.9480
33266	4.1-ngram.current_user_utterance__nto	0.3619	0.9480
33267	4.1-ngram.next_system_utterance__place mon apr	0.3618	0.9480
33268	4.1-ngram.next_system_utterance__place mon	0.3618	0.9480
33269	4.1-ngram.next_system_utterance__bring pillows	0.3618	0.9480
33270	4.1-ngram.next_system_utterance__aj bring	0.3618	0.9480
33271	4.1-ngram.next_system_utterance__aj bring pillows	0.3618	0.9480
33272	4.1-ngram.current_user_utterance__appointment today	0.3618	0.9480
33273	4.1-ngram.next_user_utterance__add items chicken	0.3618	0.9480
33274	4.1-ngram.next_user_utterance__items chicken	0.3618	0.9480
33275	4.1-ngram.next_system_utterance__pm daily n5	0.3617	0.9480
33276	4.1-ngram.next_user_utterance__trip	0.3616	0.9481
33277	4.1-ngram.next_system_utterance__green onions n5	0.3616	0.9481
33278	4.1-ngram.next_system_utterance__water n7	0.3614	0.9481
33279	4.1-ngram.next_system_utterance__easy dinner	0.3613	0.9481
33280	4.1-ngram.next_user_utterance__turn pre alert	0.3613	0.9481
33281	4.1-ngram.next_user_utterance__pre alert	0.3613	0.9481
33282	4.1-ngram.next_user_utterance__pre	0.3613	0.9481
33283	4.1-ngram.next_user_utterance__turn pre	0.3613	0.9481
