id,prefix,name,chi2,pval
5689,b'5-phrase_feature__noun_phrases__current_user_utterance__price_range_gastropub',5,1.1338,0.7689
5374,b'5-phrase_feature__noun_phrases__current_user_utterance__cough',5,1.1338,0.7689
6800,b'5-phrase_feature__noun_phrases__next_system_utterance__tasty_spanish_food',5,1.1338,0.7689
5690,b'5-phrase_feature__noun_phrases__current_user_utterance__price_range_im',5,1.1338,0.7689
8204,b'7-syntactic_feature__root_word__next_user_utterance__cute',7,1.1338,0.7689
5404,b'5-phrase_feature__noun_phrases__current_user_utterance__east_p',5,1.1338,0.7689
5630,b'5-phrase_feature__noun_phrases__current_user_utterance__okay_phone',5,1.1338,0.7689
5622,b'5-phrase_feature__noun_phrases__current_user_utterance__nymber',5,1.1338,0.7689
7171,b'5-phrase_feature__noun_phrases__next_user_utterance__moderate_food_price',5,1.1338,0.7689
7805,b'7-syntactic_feature__root_word__current_user_utterance__doesnt',7,1.1338,0.7689
5621,b'5-phrase_feature__noun_phrases__current_user_utterance__numeber',5,1.1338,0.7689
7921,b'7-syntactic_feature__root_word__current_user_utterance__sound',7,1.1338,0.7689
4797,b'4.1-ngram.next_user_utterance__great whats',4.1,1.1318,0.7694
4798,b'4.1-ngram.next_user_utterance__great whats address',4.1,1.1318,0.7694
2803,b'4.1-ngram.next_system_utterance__modern',4.1,1.1315,0.7695
2804,b'4.1-ngram.next_system_utterance__modern european',4.1,1.1315,0.7695
307,b'4.1-ngram.current_user_utterance__irish restaurant',4.1,1.1311,0.7696
3116,b'4.1-ngram.next_system_utterance__phone number hakka',4.1,1.1294,0.7700
1348,b'4.1-ngram.next_system_utterance__568988',4.1,1.1294,0.7700
2941,b'4.1-ngram.next_system_utterance__number hakka',4.1,1.1294,0.7700
2275,b'4.1-ngram.next_system_utterance__hakka 01223 568988',4.1,1.1294,0.7700
2942,b'4.1-ngram.next_system_utterance__number hakka 01223',4.1,1.1294,0.7700
2274,b'4.1-ngram.next_system_utterance__hakka 01223',4.1,1.1294,0.7700
1064,b'4.1-ngram.next_system_utterance__01223 568988',4.1,1.1294,0.7700
1019,b'4.1-ngram.next_system_utterance__01223 356354 postcode',4.1,1.1279,0.7703
1254,b'4.1-ngram.next_system_utterance__356354 postcode',4.1,1.1279,0.7703
219,b'4.1-ngram.current_user_utterance__food does serve',4.1,1.1273,0.7705
897,b'4.1-ngram.current_user_utterance__want address',4.1,1.1258,0.7709
8437,b'7-syntactic_feature__subj_word__current_user_utterance__you',7,1.1247,0.7711
2015,b'4.1-ngram.next_system_utterance__ditton serves italian',4.1,1.1247,0.7711
2014,b'4.1-ngram.next_system_utterance__ditton serves',4.1,1.1247,0.7711
2110,b'4.1-ngram.next_system_utterance__fen ditton serves',4.1,1.1247,0.7711
4917,b'4.1-ngram.next_user_utterance__need cheap restaurant',4.1,1.1234,0.7714
4916,b'4.1-ngram.next_user_utterance__need cheap',4.1,1.1234,0.7714
4527,b'4.1-ngram.next_system_utterance__welsh restaurant',4.1,1.1210,0.7720
201,b'4.1-ngram.current_user_utterance__expensive french food',4.1,1.1176,0.7728
3285,b'4.1-ngram.next_system_utterance__price range restaurant',4.1,1.1169,0.7730
3344,b'4.1-ngram.next_system_utterance__range restaurant',4.1,1.1169,0.7730
4421,b'4.1-ngram.next_system_utterance__town serving north',4.1,1.1146,0.7736
934,b'4.1-ngram.current_user_utterance__whats code',4.1,1.1140,0.7737
540,b'4.1-ngram.current_user_utterance__priced restaurant east',4.1,1.1135,0.7738
2979,b'4.1-ngram.next_system_utterance__number peking',4.1,1.1130,0.7739
2980,b'4.1-ngram.next_system_utterance__number peking restaurant',4.1,1.1130,0.7739
3378,b'4.1-ngram.next_system_utterance__restaurant 01223 354755',4.1,1.1130,0.7739
1014,b'4.1-ngram.next_system_utterance__01223 354755',4.1,1.1130,0.7739
3133,b'4.1-ngram.next_system_utterance__phone number peking',4.1,1.1130,0.7739
1248,b'4.1-ngram.next_system_utterance__354755',4.1,1.1130,0.7739
3077,b'4.1-ngram.next_system_utterance__peking restaurant 01223',4.1,1.1130,0.7739
2599,b'4.1-ngram.next_system_utterance__lodge hotel 139',4.1,1.1122,0.7741
2329,b'4.1-ngram.next_system_utterance__hotel 139',4.1,1.1122,0.7741
1099,b'4.1-ngram.next_system_utterance__139',4.1,1.1122,0.7741
2330,b'4.1-ngram.next_system_utterance__hotel 139 huntingdon',4.1,1.1122,0.7741
1670,b'4.1-ngram.next_system_utterance__cambridge lodge hotel',4.1,1.1122,0.7741
2602,b'4.1-ngram.next_system_utterance__lodge restaurant cambridge',4.1,1.1122,0.7741
1101,b'4.1-ngram.next_system_utterance__139 huntingdon road',4.1,1.1122,0.7741
3413,b'4.1-ngram.next_system_utterance__restaurant cambridge',4.1,1.1122,0.7741
1100,b'4.1-ngram.next_system_utterance__139 huntingdon',4.1,1.1122,0.7741
2598,b'4.1-ngram.next_system_utterance__lodge hotel',4.1,1.1122,0.7741
3414,b'4.1-ngram.next_system_utterance__restaurant cambridge lodge',4.1,1.1122,0.7741
2394,b'4.1-ngram.next_system_utterance__huntingdon road city',4.1,1.1122,0.7741
4861,b'4.1-ngram.next_user_utterance__like indian',4.1,1.1110,0.7744
5221,b'4.1-ngram.next_user_utterance__whats code',4.1,1.1100,0.7747
1324,b'4.1-ngram.next_system_utterance__464630 14',4.1,1.1095,0.7748
1054,b'4.1-ngram.next_system_utterance__01223 464630 14',4.1,1.1095,0.7748
1325,b'4.1-ngram.next_system_utterance__464630 14 16',4.1,1.1095,0.7748
4437,b'4.1-ngram.next_system_utterance__travellers rest nice',4.1,1.1081,0.7751
3369,b'4.1-ngram.next_system_utterance__rest nice',4.1,1.1081,0.7751
3548,b'4.1-ngram.next_system_utterance__rice house',4.1,1.1072,0.7753
417,b'4.1-ngram.current_user_utterance__moderately priced restaurants',4.1,1.1011,0.7768
548,b'4.1-ngram.current_user_utterance__priced restaurants',4.1,1.1011,0.7768
145,b'4.1-ngram.current_user_utterance__cheap spanish restaurant',4.1,1.1003,0.7770
144,b'4.1-ngram.current_user_utterance__cheap spanish',4.1,1.1003,0.7770
202,b'4.1-ngram.current_user_utterance__expensive price',4.1,1.1000,0.7771
1813,b'4.1-ngram.next_system_utterance__city nice place',4.1,1.0994,0.7772
694,b'4.1-ngram.current_user_utterance__serves indonesian food',4.1,1.0975,0.7777
693,b'4.1-ngram.current_user_utterance__serves indonesian',4.1,1.0975,0.7777
2473,b'4.1-ngram.next_system_utterance__kitchen 01223 312598',4.1,1.0951,0.7783
1206,b'4.1-ngram.next_system_utterance__312598',4.1,1.0951,0.7783
2935,b'4.1-ngram.next_system_utterance__number gourmet',4.1,1.0951,0.7783
2936,b'4.1-ngram.next_system_utterance__number gourmet burger',4.1,1.0951,0.7783
1635,b'4.1-ngram.next_system_utterance__burger kitchen 01223',4.1,1.0951,0.7783
2472,b'4.1-ngram.next_system_utterance__kitchen 01223',4.1,1.0951,0.7783
992,b'4.1-ngram.next_system_utterance__01223 312598',4.1,1.0951,0.7783
3113,b'4.1-ngram.next_system_utterance__phone number gourmet',4.1,1.0951,0.7783
4926,b'4.1-ngram.next_user_utterance__noise address',4.1,1.0925,0.7789
1538,b'4.1-ngram.next_system_utterance__bedouin great restaurant',4.1,1.0904,0.7794
1537,b'4.1-ngram.next_system_utterance__bedouin great',4.1,1.0904,0.7794
5095,b'4.1-ngram.next_user_utterance__serving european food',4.1,1.0892,0.7797
5094,b'4.1-ngram.next_user_utterance__serving european',4.1,1.0892,0.7797
932,b'4.1-ngram.current_user_utterance__whats address post',4.1,1.0871,0.7802
568,b'4.1-ngram.current_user_utterance__restaurant center serving',4.1,1.0868,0.7803
125,b'4.1-ngram.current_user_utterance__center serving',4.1,1.0868,0.7803
127,b'4.1-ngram.current_user_utterance__center town serves',4.1,1.0864,0.7804
3269,b'4.1-ngram.next_system_utterance__prezzo serves italian',4.1,1.0862,0.7804
3268,b'4.1-ngram.next_system_utterance__prezzo serves',4.1,1.0862,0.7804
1886,b'4.1-ngram.next_system_utterance__code royal spice',4.1,1.0853,0.7806
5036,b'4.1-ngram.next_user_utterance__restaurant serves thai',4.1,1.0852,0.7807
5085,b'4.1-ngram.next_user_utterance__serves thai',4.1,1.0852,0.7807
5086,b'4.1-ngram.next_user_utterance__serves thai food',4.1,1.0852,0.7807
252,b'4.1-ngram.current_user_utterance__good whats address',4.1,1.0847,0.7808
251,b'4.1-ngram.current_user_utterance__good whats',4.1,1.0847,0.7808
4779,b'4.1-ngram.next_user_utterance__gastro pub',4.1,1.0845,0.7808
4778,b'4.1-ngram.next_user_utterance__gastro',4.1,1.0845,0.7808
5013,b'4.1-ngram.next_user_utterance__pub',4.1,1.0845,0.7808
823,b'4.1-ngram.current_user_utterance__town serves vietnamese',4.1,1.0829,0.7812
2867,b'4.1-ngram.next_system_utterance__noodle bar nice',4.1,1.0825,0.7813
4180,b'4.1-ngram.next_system_utterance__sure hotel',4.1,1.0805,0.7818
4181,b'4.1-ngram.next_system_utterance__sure hotel du',4.1,1.0805,0.7818
5220,b'4.1-ngram.next_user_utterance__whats address post',4.1,1.0797,0.7820
245,b'4.1-ngram.current_user_utterance__gastropub restaurant',4.1,1.0795,0.7820
224,b'4.1-ngram.current_user_utterance__food north',4.1,1.0766,0.7827
2385,b'4.1-ngram.next_system_utterance__house restaurant nice',4.1,1.0757,0.7829
2043,b'4.1-ngram.next_system_utterance__east town dont',4.1,1.0732,0.7835
2575,b'4.1-ngram.next_system_utterance__like east town',4.1,1.0732,0.7835
141,b'4.1-ngram.current_user_utterance__cheap restaurant south',4.1,1.0721,0.7838
1935,b'4.1-ngram.next_system_utterance__cote nice place',4.1,1.0691,0.7845
3033,b'4.1-ngram.next_system_utterance__oak bistro 01223',4.1,1.0674,0.7849
3132,b'4.1-ngram.next_system_utterance__phone number oak',4.1,1.0674,0.7849
2977,b'4.1-ngram.next_system_utterance__number oak',4.1,1.0674,0.7849
2978,b'4.1-ngram.next_system_utterance__number oak bistro',4.1,1.0674,0.7849
1214,b'4.1-ngram.next_system_utterance__323361',4.1,1.0674,0.7849
1574,b'4.1-ngram.next_system_utterance__bistro 01223 323361',4.1,1.0674,0.7849
996,b'4.1-ngram.next_system_utterance__01223 323361',4.1,1.0674,0.7849
4964,b'4.1-ngram.next_user_utterance__okay uh phone',4.1,1.0650,0.7855
625,b'4.1-ngram.current_user_utterance__restaurants south',4.1,1.0648,0.7856
1661,b'4.1-ngram.next_system_utterance__cambridge cheap',4.1,1.0646,0.7856
4884,b'4.1-ngram.next_user_utterance__looking restaurant east',4.1,1.0613,0.7864
489,b'4.1-ngram.current_user_utterance__okay uh phone',4.1,1.0608,0.7865
5099,b'4.1-ngram.next_user_utterance__serving portuguese',4.1,1.0599,0.7868
5100,b'4.1-ngram.next_user_utterance__serving portuguese food',4.1,1.0599,0.7868
2711,b'4.1-ngram.next_system_utterance__margherita nice place',4.1,1.0578,0.7873
380,b'4.1-ngram.current_user_utterance__looking portuguese',4.1,1.0549,0.7880
289,b'4.1-ngram.current_user_utterance__im looking portuguese',4.1,1.0549,0.7880
5957,b'5-phrase_feature__noun_phrases__next_system_utterance__african_restaurant',5,1.0525,0.7886
8303,b'7-syntactic_feature__root_word__next_user_utterance__phone',7,1.0525,0.7886
4914,b'4.1-ngram.next_user_utterance__need address phone',4.1,1.0522,0.7886
4136,b'4.1-ngram.next_system_utterance__sure bloomsbury',4.1,1.0519,0.7887
4137,b'4.1-ngram.next_system_utterance__sure bloomsbury restaurant',4.1,1.0519,0.7887
4564,b'4.1-ngram.next_system_utterance__world restaurant',4.1,1.0465,0.7900
5187,b'4.1-ngram.next_user_utterance__um whats price',4.1,1.0465,0.7900
3426,b'4.1-ngram.next_system_utterance__restaurant east town',4.1,1.0447,0.7904
3425,b'4.1-ngram.next_system_utterance__restaurant east',4.1,1.0447,0.7904
4491,b'4.1-ngram.next_system_utterance__vietnamese restaurant centre',4.1,1.0420,0.7911
499,b'4.1-ngram.current_user_utterance__oriental type food',4.1,1.0395,0.7917
498,b'4.1-ngram.current_user_utterance__oriental type',4.1,1.0395,0.7917
72,b'4.1-ngram.current_user_utterance__asian oriental type',4.1,1.0395,0.7917
744,b'4.1-ngram.current_user_utterance__serving chinese',4.1,1.0393,0.7918
745,b'4.1-ngram.current_user_utterance__serving chinese food',4.1,1.0393,0.7918
479,b'4.1-ngram.current_user_utterance__okay area',4.1,1.0388,0.7919
172,b'4.1-ngram.current_user_utterance__does matter',4.1,1.0376,0.7921
56,b'4.1-ngram.current_user_utterance__alright whats',4.1,1.0371,0.7923
1298,b'4.1-ngram.next_system_utterance__40270 king street',4.1,1.0336,0.7931
1296,b'4.1-ngram.next_system_utterance__40270',4.1,1.0336,0.7931
1297,b'4.1-ngram.next_system_utterance__40270 king',4.1,1.0336,0.7931
4922,b'4.1-ngram.next_user_utterance__need phone number',4.1,1.0318,0.7936
4921,b'4.1-ngram.next_user_utterance__need phone',4.1,1.0318,0.7936
7847,b'7-syntactic_feature__root_word__current_user_utterance__italian',7,1.0314,0.7936
2510,b'4.1-ngram.next_system_utterance__kymmoy nice place',4.1,1.0314,0.7937
2509,b'4.1-ngram.next_system_utterance__kymmoy nice',4.1,1.0314,0.7937
5056,b'4.1-ngram.next_user_utterance__serve gastropub',4.1,1.0309,0.7938
4731,b'4.1-ngram.next_user_utterance__does serve gastropub',4.1,1.0309,0.7938
8459,b'7-syntactic_feature__subj_word__next_system_utterance__cucina',7,1.0305,0.7939
7678,b'7-syntactic_feature__obj_word__current_user_utterance__i',7,1.0305,0.7939
5360,b'5-phrase_feature__noun_phrases__current_user_utterance__chinese_restaurant',5,1.0305,0.7939
3569,b'4.1-ngram.next_system_utterance__road newnham',4.1,1.0296,0.7941
2828,b'4.1-ngram.next_system_utterance__newnham road',4.1,1.0296,0.7941
2829,b'4.1-ngram.next_system_utterance__newnham road newnham',4.1,1.0296,0.7941
5070,b'4.1-ngram.next_user_utterance__serves indian food',4.1,1.0293,0.7942
5069,b'4.1-ngram.next_user_utterance__serves indian',4.1,1.0293,0.7942
1862,b'4.1-ngram.next_system_utterance__code la mimosa',4.1,1.0291,0.7942
3502,b'4.1-ngram.next_system_utterance__restaurant serving mediterranean',4.1,1.0289,0.7943
5106,b'4.1-ngram.next_user_utterance__south area',4.1,1.0278,0.7945
638,b'4.1-ngram.current_user_utterance__seafood',4.1,1.0263,0.7949
1879,b'4.1-ngram.next_system_utterance__code pipasha restaurant',4.1,1.0251,0.7952
1878,b'4.1-ngram.next_system_utterance__code pipasha',4.1,1.0251,0.7952
3244,b'4.1-ngram.next_system_utterance__post code pipasha',4.1,1.0251,0.7952
4183,b'4.1-ngram.next_system_utterance__sure hotpot 66',4.1,1.0250,0.7952
4182,b'4.1-ngram.next_system_utterance__sure hotpot',4.1,1.0250,0.7952
2350,b'4.1-ngram.next_system_utterance__hotpot 66',4.1,1.0250,0.7952
2351,b'4.1-ngram.next_system_utterance__hotpot 66 chesterton',4.1,1.0250,0.7952
3044,b'4.1-ngram.next_system_utterance__oriental food expensive',4.1,1.0242,0.7954
367,b'4.1-ngram.current_user_utterance__looking greek',4.1,1.0240,0.7954
285,b'4.1-ngram.current_user_utterance__im looking greek',4.1,1.0240,0.7954
4386,b'4.1-ngram.next_system_utterance__thong nice restaurant',4.1,1.0232,0.7956
1877,b'4.1-ngram.next_system_utterance__code peking restaurant',4.1,1.0225,0.7958
1876,b'4.1-ngram.next_system_utterance__code peking',4.1,1.0225,0.7958
3243,b'4.1-ngram.next_system_utterance__post code peking',4.1,1.0225,0.7958
899,b'4.1-ngram.current_user_utterance__want cheap restaurant',4.1,1.0224,0.7958
2317,b'4.1-ngram.next_system_utterance__hk fusion nice',4.1,1.0220,0.7959
2158,b'4.1-ngram.next_system_utterance__fusion nice restaurant',4.1,1.0220,0.7959
2157,b'4.1-ngram.next_system_utterance__fusion nice',4.1,1.0220,0.7959
2603,b'4.1-ngram.next_system_utterance__lodge restaurant expensive',4.1,1.0196,0.7965
1480,b'4.1-ngram.next_system_utterance__bangkok city nice',4.1,1.0172,0.7971
2097,b'4.1-ngram.next_system_utterance__family restaurant 01223',4.1,1.0165,0.7973
3374,b'4.1-ngram.next_system_utterance__restaurant 01223 301761',4.1,1.0165,0.7973
3146,b'4.1-ngram.next_system_utterance__phone number shanghai',4.1,1.0165,0.7973
3010,b'4.1-ngram.next_system_utterance__number shanghai family',4.1,1.0165,0.7973
979,b'4.1-ngram.next_system_utterance__01223 301761',4.1,1.0165,0.7973
1187,b'4.1-ngram.next_system_utterance__301761',4.1,1.0165,0.7973
3009,b'4.1-ngram.next_system_utterance__number shanghai',4.1,1.0165,0.7973
326,b'4.1-ngram.current_user_utterance__know',4.1,1.0155,0.7975
3224,b'4.1-ngram.next_system_utterance__post code bloomsbury',4.1,1.0140,0.7979
1838,b'4.1-ngram.next_system_utterance__code bloomsbury',4.1,1.0140,0.7979
1839,b'4.1-ngram.next_system_utterance__code bloomsbury restaurant',4.1,1.0140,0.7979
2486,b'4.1-ngram.next_system_utterance__kitchen nice restaurant',4.1,1.0137,0.7979
846,b'4.1-ngram.current_user_utterance__type food served',4.1,1.0098,0.7989
230,b'4.1-ngram.current_user_utterance__food served',4.1,1.0098,0.7989
1627,b'4.1-ngram.next_system_utterance__british food moderate',4.1,1.0094,0.7990
3254,b'4.1-ngram.next_system_utterance__post code varsity',4.1,1.0088,0.7991
1897,b'4.1-ngram.next_system_utterance__code varsity restaurant',4.1,1.0088,0.7991
1896,b'4.1-ngram.next_system_utterance__code varsity',4.1,1.0088,0.7991
2875,b'4.1-ngram.next_system_utterance__north town moderate',4.1,1.0087,0.7991
5892,b'5-phrase_feature__noun_phrases__current_user_utterance__um_im',5,1.0052,0.8000
7804,b'7-syntactic_feature__root_word__current_user_utterance__doe',7,1.0052,0.8000
6689,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_japanese_food',5,1.0052,0.8000
7865,b'7-syntactic_feature__root_word__current_user_utterance__mexican',7,1.0052,0.8000
5893,b'5-phrase_feature__noun_phrases__current_user_utterance__um_im_looking',5,1.0052,0.8000
7855,b'7-syntactic_feature__root_word__current_user_utterance__lebanes',7,1.0052,0.8000
1893,b'4.1-ngram.next_system_utterance__code taj tandoori',4.1,1.0041,0.8003
1892,b'4.1-ngram.next_system_utterance__code taj',4.1,1.0041,0.8003
3252,b'4.1-ngram.next_system_utterance__post code taj',4.1,1.0041,0.8003
4500,b'4.1-ngram.next_system_utterance__vin bistro serves',4.1,1.0027,0.8006
1590,b'4.1-ngram.next_system_utterance__bistro serves european',4.1,1.0027,0.8006
649,b'4.1-ngram.current_user_utterance__serve turkish',4.1,0.9994,0.8014
4131,b'4.1-ngram.next_system_utterance__sure backstreet bistro',4.1,0.9972,0.8019
4130,b'4.1-ngram.next_system_utterance__sure backstreet',4.1,0.9972,0.8019
4122,b'4.1-ngram.next_system_utterance__sturton street city',4.1,0.9972,0.8019
4120,b'4.1-ngram.next_system_utterance__sturton',4.1,0.9972,0.8019
1475,b'4.1-ngram.next_system_utterance__backstreet bistro sturton',4.1,0.9972,0.8019
1592,b'4.1-ngram.next_system_utterance__bistro sturton street',4.1,0.9972,0.8019
1591,b'4.1-ngram.next_system_utterance__bistro sturton',4.1,0.9972,0.8019
4121,b'4.1-ngram.next_system_utterance__sturton street',4.1,0.9972,0.8019
3081,b'4.1-ngram.next_system_utterance__peking restaurant serves',4.1,0.9971,0.8019
3228,b'4.1-ngram.next_system_utterance__post code curry',4.1,0.9970,0.8020
1847,b'4.1-ngram.next_system_utterance__code curry prince',4.1,0.9970,0.8020
1846,b'4.1-ngram.next_system_utterance__code curry',4.1,0.9970,0.8020
5047,b'4.1-ngram.next_user_utterance__restaurants west town',4.1,0.9960,0.8022
5046,b'4.1-ngram.next_user_utterance__restaurants west',4.1,0.9960,0.8022
3749,b'4.1-ngram.next_system_utterance__serving french',4.1,0.9949,0.8025
3750,b'4.1-ngram.next_system_utterance__serving french food',4.1,0.9949,0.8025
2606,b'4.1-ngram.next_system_utterance__lodge restaurant serves',4.1,0.9942,0.8027
3453,b'4.1-ngram.next_system_utterance__restaurant serves european',4.1,0.9942,0.8027
102,b'4.1-ngram.current_user_utterance__breath whats',4.1,0.9940,0.8027
103,b'4.1-ngram.current_user_utterance__breath whats phone',4.1,0.9940,0.8027
4963,b'4.1-ngram.next_user_utterance__okay uh',4.1,0.9931,0.8029
2372,b'4.1-ngram.next_system_utterance__house cheap price',4.1,0.9931,0.8029
4284,b'4.1-ngram.next_system_utterance__takeaway 82 cherry',4.1,0.9927,0.8030
4283,b'4.1-ngram.next_system_utterance__takeaway 82',4.1,0.9927,0.8030
4173,b'4.1-ngram.next_system_utterance__sure good luck',4.1,0.9927,0.8030
4172,b'4.1-ngram.next_system_utterance__sure good',4.1,0.9927,0.8030
2136,b'4.1-ngram.next_system_utterance__food takeaway 82',4.1,0.9927,0.8030
3162,b'4.1-ngram.next_system_utterance__pipasha restaurant serves',4.1,0.9916,0.8033
6178,b'5-phrase_feature__noun_phrases__next_system_utterance__eraina',5,0.9904,0.8036
2852,b'4.1-ngram.next_system_utterance__nirala nice',4.1,0.9891,0.8039
3549,b'4.1-ngram.next_system_utterance__rice house 88',4.1,0.9873,0.8043
1393,b'4.1-ngram.next_system_utterance__88 road city',4.1,0.9873,0.8043
1392,b'4.1-ngram.next_system_utterance__88 road',4.1,0.9873,0.8043
1391,b'4.1-ngram.next_system_utterance__88',4.1,0.9873,0.8043
2369,b'4.1-ngram.next_system_utterance__house 88',4.1,0.9873,0.8043
2370,b'4.1-ngram.next_system_utterance__house 88 road',4.1,0.9873,0.8043
4672,b'4.1-ngram.next_user_utterance__breath whats phone',4.1,0.9864,0.8045
4671,b'4.1-ngram.next_user_utterance__breath whats',4.1,0.9864,0.8045
4583,b'4.1-ngram.next_system_utterance__zizzi cambridge cheap',4.1,0.9863,0.8046
3186,b'4.1-ngram.next_system_utterance__pizzeria nice restaurant',4.1,0.9858,0.8047
2947,b'4.1-ngram.next_system_utterance__number india',4.1,0.9846,0.8050
2948,b'4.1-ngram.next_system_utterance__number india house',4.1,0.9846,0.8050
2364,b'4.1-ngram.next_system_utterance__house 01223 461661',4.1,0.9846,0.8050
1320,b'4.1-ngram.next_system_utterance__461661',4.1,0.9846,0.8050
1050,b'4.1-ngram.next_system_utterance__01223 461661',4.1,0.9846,0.8050
2404,b'4.1-ngram.next_system_utterance__india house 01223',4.1,0.9846,0.8050
3119,b'4.1-ngram.next_system_utterance__phone number india',4.1,0.9846,0.8050
3454,b'4.1-ngram.next_system_utterance__restaurant serves french',4.1,0.9845,0.8050
1958,b'4.1-ngram.next_system_utterance__crescent city',4.1,0.9844,0.8050
3579,b'4.1-ngram.next_system_utterance__rose crescent city',4.1,0.9844,0.8050
1959,b'4.1-ngram.next_system_utterance__crescent city centre',4.1,0.9844,0.8050
627,b'4.1-ngram.current_user_utterance__restaurants west',4.1,0.9820,0.8056
628,b'4.1-ngram.current_user_utterance__restaurants west town',4.1,0.9820,0.8056
6107,b'5-phrase_feature__noun_phrases__next_system_utterance__copper_kettle',5,0.9812,0.8058
6106,b'5-phrase_feature__noun_phrases__next_system_utterance__copper',5,0.9812,0.8058
6337,b'5-phrase_feature__noun_phrases__next_system_utterance__kettle',5,0.9812,0.8058
8111,b'7-syntactic_feature__root_word__next_system_utterance__don',7,0.9812,0.8058
2399,b'4.1-ngram.next_system_utterance__hut city centre',4.1,0.9798,0.8061
2398,b'4.1-ngram.next_system_utterance__hut city',4.1,0.9798,0.8061
3170,b'4.1-ngram.next_system_utterance__pizza hut city',4.1,0.9798,0.8061
3231,b'4.1-ngram.next_system_utterance__post code frankie',4.1,0.9797,0.8062
1852,b'4.1-ngram.next_system_utterance__code frankie',4.1,0.9797,0.8062
1853,b'4.1-ngram.next_system_utterance__code frankie bennys',4.1,0.9797,0.8062
4266,b'4.1-ngram.next_system_utterance__swedish',4.1,0.9793,0.8063
2508,b'4.1-ngram.next_system_utterance__kymmoy great restaurant',4.1,0.9781,0.8066
2507,b'4.1-ngram.next_system_utterance__kymmoy great',4.1,0.9781,0.8066
1874,b'4.1-ngram.next_system_utterance__code nandos city',4.1,0.9779,0.8066
1406,b'4.1-ngram.next_system_utterance__african restaurant north',4.1,0.9771,0.8068
5962,b'5-phrase_feature__noun_phrases__next_system_utterance__american_food',5,0.9768,0.8069
1833,b'4.1-ngram.next_system_utterance__code ali baba',4.1,0.9760,0.8071
1832,b'4.1-ngram.next_system_utterance__code ali',4.1,0.9760,0.8071
3220,b'4.1-ngram.next_system_utterance__post code ali',4.1,0.9760,0.8071
2505,b'4.1-ngram.next_system_utterance__kosher restaurant north',4.1,0.9745,0.8074
2954,b'4.1-ngram.next_system_utterance__number lan',4.1,0.9732,0.8077
1005,b'4.1-ngram.next_system_utterance__01223 350420',4.1,0.9732,0.8077
2361,b'4.1-ngram.next_system_utterance__house 01223 350420',4.1,0.9732,0.8077
2324,b'4.1-ngram.next_system_utterance__hong house 01223',4.1,0.9732,0.8077
1237,b'4.1-ngram.next_system_utterance__350420',4.1,0.9732,0.8077
2955,b'4.1-ngram.next_system_utterance__number lan hong',4.1,0.9732,0.8077
3121,b'4.1-ngram.next_system_utterance__phone number lan',4.1,0.9732,0.8077
4289,b'4.1-ngram.next_system_utterance__takeaway nice restaurant',4.1,0.9705,0.8084
2133,b'4.1-ngram.next_system_utterance__food south town',4.1,0.9703,0.8084
2132,b'4.1-ngram.next_system_utterance__food south',4.1,0.9703,0.8084
4879,b'4.1-ngram.next_user_utterance__looking kitalian food',4.1,0.9678,0.8090
4878,b'4.1-ngram.next_user_utterance__looking kitalian',4.1,0.9678,0.8090
589,b'4.1-ngram.current_user_utterance__restaurant serves french',4.1,0.9670,0.8092
2496,b'4.1-ngram.next_system_utterance__korean',4.1,0.9644,0.8099
1385,b'4.1-ngram.next_system_utterance__84',4.1,0.9616,0.8105
3396,b'4.1-ngram.next_system_utterance__restaurant 84 regent',4.1,0.9616,0.8105
4248,b'4.1-ngram.next_system_utterance__sure shiraz',4.1,0.9616,0.8105
3395,b'4.1-ngram.next_system_utterance__restaurant 84',4.1,0.9616,0.8105
1386,b'4.1-ngram.next_system_utterance__84 regent',4.1,0.9616,0.8105
1387,b'4.1-ngram.next_system_utterance__84 regent street',4.1,0.9616,0.8105
3872,b'4.1-ngram.next_system_utterance__shiraz restaurant 84',4.1,0.9616,0.8105
4249,b'4.1-ngram.next_system_utterance__sure shiraz restaurant',4.1,0.9616,0.8105
1041,b'4.1-ngram.next_system_utterance__01223 369299',4.1,0.9610,0.8107
2382,b'4.1-ngram.next_system_utterance__house restaurant 01223',4.1,0.9610,0.8107
2968,b'4.1-ngram.next_system_utterance__number midsummer',4.1,0.9610,0.8107
2969,b'4.1-ngram.next_system_utterance__number midsummer house',4.1,0.9610,0.8107
3382,b'4.1-ngram.next_system_utterance__restaurant 01223 369299',4.1,0.9610,0.8107
1284,b'4.1-ngram.next_system_utterance__369299',4.1,0.9610,0.8107
3128,b'4.1-ngram.next_system_utterance__phone number midsummer',4.1,0.9610,0.8107
1800,b'4.1-ngram.next_system_utterance__city 24',4.1,0.9568,0.8117
4132,b'4.1-ngram.next_system_utterance__sure bangkok',4.1,0.9568,0.8117
2261,b'4.1-ngram.next_system_utterance__green street city',4.1,0.9568,0.8117
1801,b'4.1-ngram.next_system_utterance__city 24 green',4.1,0.9568,0.8117
4133,b'4.1-ngram.next_system_utterance__sure bangkok city',4.1,0.9568,0.8117
1154,b'4.1-ngram.next_system_utterance__24 green street',4.1,0.9568,0.8117
1153,b'4.1-ngram.next_system_utterance__24 green',4.1,0.9568,0.8117
1479,b'4.1-ngram.next_system_utterance__bangkok city 24',4.1,0.9568,0.8117
